APN,ADDRESS_PO,AREA,ATTACHED_FLAG,DETACHED_FLAG,IMPROVEMEN,LESS_50K,SFHA_FLAG,FLOOD_FLAG,PUC_DESC,BLOCK,BOOK,LOT,SUBLOT,PARCEL_ID,PERIMETER,RETIRE_DAT,REV_DATE,TAXYEAR,LAND,FIXTURES,TOTAL_GROS,EXEM_HOMEO,NET_ASSESS,ASSESSMENT,TRA,PUC,SITUS_CITY,GEOMETRY_L,GEOMETRY_A,CENT_X,CENT_Y
62118020,2393 Menalto Ave,6000.07,1,,"$137,987.00 ",0,1,0,Single Family Residence,8,62,2,0,184436,320,,5/25/2007,2017,"$137,987 ",,"$275,974 ","$7,000 ","$268,974 ",Annual,21019,1,East Palo Alto,325.3723951,6206.329247,-122.1496466,37.47319428
62118030,2383 Menalto Ave,7030.82,1,,"$33,903.00 ",1,1,1,Single Family Residence,8,62,3,0,184435,338.5,,5/25/2007,2017,"$9,453 ",,"$43,356 ","$7,000 ","$36,356 ",Annual,21019,1,East Palo Alto,341.7467378,7173.080677,-122.1496637,37.47299909
62118040,2377 Menalto Ave,5241.54,,,"$123,133.00 ",0,1,0,Single Family Residence,8,62,4,0,184434,311.34,,5/25/2007,2017,"$123,133 ",,"$246,266 ",,"$246,266 ",Annual,21019,1,East Palo Alto,312.7177125,5289.454773,-122.1497284,37.47283233
93580010,,13466.94,,,,,,,Water Co.,0,93,1,0,18228,579.36,,5/25/2007,2017,"$39,726 ",,"$39,726 ",,"$39,726 ",Annual,21019,81,,579.3632939,13466.92548,-122.1348862,37.48240311
62118050,2371 Menalto Ave,5933.81,1,,"$110,954.00 ",0,1,0,Single Family Residence,8,62,5,0,184433,335.81,,5/25/2007,2017,"$183,187 ",,"$294,141 ","$7,000 ","$287,141 ",Annual,21019,1,East Palo Alto,334.0481861,5822.687182,-122.1497757,37.47269957
62118060,2365 Menalto Ave,6388.18,1,,"$189,108.00 ",0,1,0,Single Family Residence,8,62,6,0,184432,356.1,,5/25/2007,2017,"$189,108 ",,"$378,216 ","$7,000 ","$371,216 ",Annual,21019,1,East Palo Alto,355.3804221,6356.078756,-122.1498231,37.4725668
62118070,2359 Menalto Ave,6680.02,1,,"$97,320.00 ",0,1,0,Single Family Residence,8,62,7,0,184431,373.92,,5/25/2007,2017,"$97,320 ",,"$194,640 ","$7,000 ","$187,640 ",Annual,21019,1,East Palo Alto,376.7084736,6889.186614,-122.1498705,37.47243402
62118090,2345 Menalto Ave,8182.78,1,1,"$166,502.00 ",0,1,0,Single Family Residence,8,62,9,0,184429,423.16,,5/25/2007,2014,"$166,502 ",,"$333,004 ",,"$333,004 ",Annual,21019,1,East Palo Alto,419.3701346,7955.766557,-122.1499652,37.47216842
62118100,2337 Menalto Ave,8534.94,1,1,"$245,026.00 ",0,1,0,Single Family Residence,8,62,10,0,184428,442.68,,5/25/2007,2017,"$245,026 ",,"$490,052 ",,"$490,052 ",Annual,21019,1,East Palo Alto,440.7011374,8489.045242,-122.1500126,37.47203562
62118110,2329 Menalto Ave,9078.31,1,1,"$96,207.00 ",0,1,0,Single Family Residence,8,62,11,0,184427,464.41,,5/25/2007,2017,"$96,207 ",,"$192,414 ",,"$192,414 ",Annual,21019,1,East Palo Alto,462.030889,9022.280476,-122.15006,37.4719028
62118130,1035 Newbridge St,6264.21,1,,"$96,892.00 ",0,1,0,Single Family Residence,8,62,13,0,184426,344.4,,5/25/2007,2017,"$49,970 ",,"$146,862 ","$7,000 ","$139,862 ",Annual,21019,1,East Palo Alto,340.8824697,6109.942042,-122.1501197,37.47167218
62118140,1031 Newbridge St,5627.7,1,,"$165,043.00 ",0,1,0,Single Family Residence,8,62,14,0,184425,333.8,,5/25/2007,2017,"$165,043 ",,"$330,086 ",,"$330,086 ",Annual,21019,1,East Palo Alto,333.9032506,5697.330476,-122.1502779,37.47172331
62118150,1027 Newbridge St,6295.32,1,,"$55,564.00 ",0,1,0,Single Family Residence,8,62,15,0,184424,344.92,,5/25/2007,2017,"$9,453 ",,"$65,017 ","$7,000 ","$58,017 ",Annual,21019,1,East Palo Alto,343.0810608,6246.984393,-122.1504381,37.47177505
62118160,1023 Newbridge St,6118.56,1,,"$32,072.00 ",1,1,1,Single Family Residence,8,62,16,0,184423,341.98,,5/25/2007,2017,"$9,453 ",,"$41,525 ","$7,000 ","$34,525 ",Annual,21019,1,East Palo Alto,335.1834868,5779.978736,-122.1505994,37.47182717
62118180,1218 Laurel Ave,6077.53,1,,"$158,709.00 ",0,1,0,Single Family Residence,8,62,18,0,184422,343.11,,5/25/2007,2017,"$158,709 ",,"$317,418 ",,"$317,418 ",Annual,21019,1,East Palo Alto,342.2103978,6055.203729,-122.1505413,37.47205885
62118190,1220 Laurel Ave,6073.8,1,,"$27,134.00 ",1,1,1,Single Family Residence,8,62,19,0,184421,342.96,,5/25/2007,2017,"$9,453 ",,"$36,587 ",,"$36,587 ",Annual,21019,1,East Palo Alto,342.110082,6052.7972,-122.1504768,37.47218619
62118200,1226 Laurel Ave,6191.34,1,,"$130,683.00 ",0,1,0,Single Family Residence,8,62,20,0,184420,344.8,,5/25/2007,2017,"$130,683 ",,"$261,366 ",,"$261,366 ",Annual,21019,1,East Palo Alto,342.0060843,6050.131908,-122.1504123,37.47231352
62118210,1232 Laurel Ave,6099.1,1,,"$92,148.00 ",0,1,0,Single Family Residence,8,62,21,0,184419,343.19,,5/25/2007,2017,"$92,148 ",,"$184,296 ",,"$184,296 ",Annual,21019,1,East Palo Alto,341.9057685,6047.689297,-122.1503478,37.47244085
62118220,1238 Laurel Ave,5872.94,1,,"$189,394.00 ",0,1,0,Single Family Residence,8,62,22,0,184418,339.38,,5/25/2007,2017,"$189,394 ",,"$378,788 ","$7,000 ","$371,788 ",Annual,21019,1,East Palo Alto,341.8012418,6045.024754,-122.1502833,37.47256818
62118230,1244 Laurel Ave,6085.91,1,,"$108,225.00 ",0,1,0,Single Family Residence,8,62,23,0,184417,342.8,,5/25/2007,2017,"$129,869 ",,"$238,094 ",,"$238,094 ",Annual,21019,1,East Palo Alto,341.6983029,6042.469999,-122.1502188,37.47269552
62118240,1250 Laurel Ave,6184.52,1,,"$359,032.00 ",0,1,0,Single Family Residence,8,62,24,0,184416,344.34,,5/25/2007,2017,"$137,531 ",,"$496,563 ","$7,000 ","$489,563 ",Annual,21019,1,East Palo Alto,341.5961457,6039.91607,-122.1501543,37.47282285
62118250,1256 Laurel Ave,6028.15,1,,"$118,005.00 ",0,1,0,Single Family Residence,8,62,25,0,184415,341.67,,5/25/2007,2017,"$118,005 ",,"$236,010 ",,"$236,010 ",Annual,21019,1,East Palo Alto,341.4934603,6037.316358,-122.1500897,37.47295018
62118260,1262 Laurel Ave,6591.66,1,,"$237,101.00 ",0,1,0,Single Family Residence,8,62,26,0,184414,353.59,,5/25/2007,2017,"$237,101 ",,"$474,202 ","$7,000 ","$467,202 ",Annual,21019,1,East Palo Alto,356.0859445,6757.272524,-122.1500059,37.47308161
63121390,Vacant Land,28879.77,,,,,,,Vacant Land,1,63,39,0,18309,1150.96,,5/25/2007,2017,"$10,569 ",,"$10,569 ",,"$10,569 ",Annual,21009,0,East Palo Alto,1150.957001,28879.75721,-122.1281609,37.47621385
63590030,2100 Bay Rd,273968.61,,,,,,,Marina,0,63,3,0,18271,3575.64,,5/25/2007,2017,,,,,,Annual,21001,63,East Palo Alto,3669.499624,281633.3322,-122.1209849,37.47689774
62118280,1296 Laurel Ave,4432.89,,,"$55,475.00 ",0,1,0,Single Family Residence,8,62,28,0,184413,275.79,,5/25/2007,2017,"$140,915 ",,"$196,390 ",,"$196,390 ",Annual,21019,1,East Palo Alto,273.252821,4323.020421,-122.1499204,37.47341315
62118290,1292 Laurel Ave,6947.55,1,,"$145,161.00 ",0,1,0,Single Family Residence,8,62,29,0,184412,339.76,,5/25/2007,2017,"$145,161 ",,"$290,322 ",,"$290,322 ",Annual,21019,1,East Palo Alto,338.9141325,6936.516806,-122.1499836,37.47325239
62118300,1039 Newbridge St,7858.39,1,1,"$96,517.00 ",0,1,0,Single Family Residence,8,62,30,0,184411,361.98,,5/25/2007,2017,"$80,833 ",,"$177,350 ",,"$177,350 ",Annual,21019,1,East Palo Alto,362.1765906,7888.071271,-122.1499352,37.47160344
62118310,1202 Laurel Ave,6210.39,1,,"$84,873.00 ",0,1,0,Single Family Residence,8,62,31,0,184410,336.53,,5/25/2007,2017,"$84,873 ",,"$169,746 ",,"$169,746 ",Annual,21019,1,East Palo Alto,337.6422134,6191.274743,-122.1507594,37.47188027
62121060,1183 Saratoga Ave,5800.15,1,,"$149,790.00 ",0,1,0,Single Family Residence,1,62,6,0,184407,332.01,,5/25/2007,2017,"$221,912 ",,"$371,702 ","$7,000 ","$364,702 ",Annual,21019,1,East Palo Alto,333.8431187,5846.005364,-122.1543624,37.4719637
62121070,1175 Saratoga Ave,5800.14,1,,"$132,575.00 ",0,1,0,Single Family Residence,1,62,7,0,184406,332.01,,5/25/2007,2017,"$132,575 ",,"$265,150 ",,"$265,150 ",Annual,21019,1,East Palo Alto,333.9623481,5849.003267,-122.1544271,37.47183641
62121100,1157 Saratoga Ave,5800.15,1,,"$73,214.00 ",0,1,0,Single Family Residence,1,62,10,0,184396,332.01,,5/25/2007,2017,"$73,214 ",,"$146,428 ",,"$146,428 ",Annual,21019,1,East Palo Alto,334.3187192,5857.895314,-122.1546211,37.47145457
62121120,1149 Saratoga Ave,4556.02,,,"$246,681.00 ",0,1,0,Single Family Residence,1,62,12,0,184394,290.26,,5/25/2007,2017,"$246,681 ",,"$493,362 ","$7,000 ","$486,362 ",Annual,21019,1,East Palo Alto,292.813027,4619.740486,-122.1547104,37.47119064
63042300,,5502.03,,,,,,,Vacant Land,2,63,30,0,183833,303.16,,5/25/2007,2017,$938 ,,$938 ,,$938 ,Annual,21031,0,East Palo Alto,306.4245026,5588.428438,-122.1366393,37.47819575
63032180,,172109.15,,,,,,,Highways & Streets,2,63,18,0,183858,2009.44,,5/25/2007,2017,,,,,,Annual,21019,88,East Palo Alto,2020.860868,173311.6799,-122.1384181,37.47672647
62121140,1143 Saratoga Ave,5399.74,,,"$267,380.00 ",0,1,0,Single Family Residence,1,62,14,0,184393,313.9,,5/25/2007,2017,"$138,465 ",,"$405,845 ",,"$405,845 ",Annual,21019,1,East Palo Alto,316.6170191,5535.981562,-122.1547457,37.47100039
62121160,1153 Saratoga Ave,5907.3,1,,"$106,103.00 ",0,1,0,Single Family Residence,1,62,16,0,184395,338.86,,5/25/2007,2017,"$212,207 ",,"$318,310 ",,"$318,310 ",Annual,21019,1,East Palo Alto,341.2885235,5967.511964,-122.1546888,37.47133058
62121220,1169 Saratoga Ave,5800.14,1,,"$223,621.00 ",0,1,0,Single Family Residence,1,62,22,0,184405,332.01,,5/25/2007,2017,"$139,023 ",,"$362,644 ",,"$362,644 ",Annual,21019,1,East Palo Alto,334.200012,5854.941279,-122.1545565,37.47158185
62121240,1173 Saratoga Ave,7296.34,1,,"$76,500.00 ",0,1,0,Single Family Residence,1,62,24,0,184403,391.53,,5/25/2007,2017,"$362,100 ",,"$438,600 ",,"$438,600 ",Annual,21019,1,East Palo Alto,393.6077383,7348.281534,-122.1545393,37.47172508
62121260,1189 Saratoga Ave,7438.97,1,,"$46,883.00 ",1,1,1,Single Family Residence,1,62,26,0,184401,397.57,,5/25/2007,2017,"$10,642 ",,"$57,525 ","$7,000 ","$50,525 ",Annual,21019,1,East Palo Alto,398.9782364,7474.146763,-122.1543496,37.47210817
62121290,1195 Saratoga Ave,5800.14,1,,"$232,603.00 ",0,1,0,Single Family Residence,1,62,29,0,184399,332.01,,5/25/2007,2017,"$258,492 ",,"$491,095 ","$7,000 ","$484,095 ",Annual,21019,1,East Palo Alto,333.6075513,5840.113877,-122.154233,37.47221826
62122010,928 Newbridge St,7164.23,1,,"$323,808.00 ",0,1,0,Single Family Residence,2,62,1,0,184391,359.41,,5/25/2007,2017,"$323,808 ",,"$647,616 ","$7,000 ","$640,616 ",Annual,21019,1,East Palo Alto,360.5990606,7206.364869,-122.1536841,37.472287
62122020,934 Newbridge St,6938.46,1,,"$76,493.00 ",0,1,0,Single Family Residence,2,62,2,0,184390,355.65,,5/25/2007,2017,"$65,297 ",,"$141,790 ",,"$141,790 ",Annual,21019,1,East Palo Alto,353.2521716,6767.448793,-122.1534988,37.47222731
62122030,938 Newbridge St,6997.53,1,,"$79,163.00 ",0,1,0,Single Family Residence,2,62,3,0,184389,356.63,,5/25/2007,2017,"$9,453 ",,"$88,616 ","$7,000 ","$81,616 ",Annual,21019,1,East Palo Alto,360.7455582,7218.621937,-122.1533133,37.47216746
62122050,1189 Westminster Ave,5395.72,,,"$195,453.00 ",0,1,0,Single Family Residence,2,62,5,0,184387,318.99,,5/25/2007,2017,"$195,453 ",,"$390,906 ","$7,000 ","$383,906 ",Annual,21019,1,East Palo Alto,332.2169174,5805.751256,-122.1533338,37.47192159
62122060,1175 Westminster Ave,5539.56,1,,"$24,341.00 ",1,1,1,Single Family Residence,2,62,6,0,184386,321.58,,5/25/2007,2017,"$9,453 ",,"$33,794 ",,"$33,794 ",Annual,21019,1,East Palo Alto,331.0923278,5747.392308,-122.1533982,37.4717948
62122070,1173 Westminster Ave,5539.56,1,,"$89,057.00 ",0,1,0,Single Family Residence,2,62,7,0,184385,321.58,,5/25/2007,2017,"$378,494 ",,"$467,551 ",,"$467,551 ",Annual,21019,1,East Palo Alto,331.9982214,5799.937815,-122.1534625,37.47166808
62122080,1169 Westminster Ave,5539.56,1,,"$29,196.00 ",1,1,1,Single Family Residence,2,62,8,0,184384,321.58,,5/25/2007,2017,"$9,453 ",,"$38,649 ","$7,000 ","$31,649 ",Annual,21019,1,East Palo Alto,332.3668847,5821.297709,-122.1535274,37.47154061
62122090,1163 Westminster Ave,5575.01,1,,"$117,300.00 ",0,1,0,Single Family Residence,2,62,9,0,184383,322.22,,5/25/2007,2017,"$510,000 ",,"$627,300 ","$7,000 ","$620,300 ",Annual,21019,1,East Palo Alto,330.9855003,5741.145676,-122.1535915,37.47141361
63044320,,5763.91,,,,,,,Vacant Land,4,63,32,0,183802,312.48,,5/25/2007,2017,"$229,396 ",,"$229,396 ",,"$229,396 ",Annual,21031,0,East Palo Alto,319.5382638,6236.800755,-122.1358393,37.47793982
62122100,1157 Westminster Ave,5417.69,,,"$110,356.00 ",0,1,0,Single Family Residence,2,62,10,0,184382,319.38,,5/25/2007,2017,"$110,356 ",,"$220,712 ",,"$220,712 ",Annual,21019,1,East Palo Alto,332.6465808,5837.510537,-122.1536559,37.47128653
62122110,1153 Westminster Ave,5542.88,1,,"$92,508.00 ",0,1,0,Single Family Residence,2,62,11,0,184381,321.64,,5/25/2007,2017,"$50,455 ",,"$142,963 ","$7,000 ","$135,963 ",Annual,21019,1,East Palo Alto,331.9995328,5799.981472,-122.1537209,37.47115885
62122140,1137 Westminster Ave,5577.23,1,,"$145,000.00 ",0,1,0,Single Family Residence,2,62,14,0,184379,322.26,,5/25/2007,2017,"$443,700 ",,"$588,700 ","$5,600 ","$583,100 ",Roll Correction,21019,1,East Palo Alto,329.5229717,5656.293109,-122.1538491,37.47090576
62122150,1131 Westminster Ave,5561.72,1,,"$167,749.00 ",0,1,0,Single Family Residence,2,62,15,0,184378,321.98,,5/25/2007,2017,"$167,749 ",,"$335,498 ",,"$335,498 ",Annual,21019,1,East Palo Alto,332.4008476,5823.203858,-122.1539131,37.47077983
62122160,1125 Westminster Ave,5561.72,1,,"$233,983.00 ",0,1,0,Single Family Residence,2,62,16,0,184377,321.98,,5/25/2007,2017,"$233,983 ",,"$467,966 ",,"$467,966 ",Annual,21019,1,East Palo Alto,332.40163,5823.249519,-122.153978,37.47065201
62122170,1123 Westminster Ave,5561.72,1,,"$89,345.00 ",0,1,0,Single Family Residence,2,62,17,0,184376,321.98,,5/25/2007,2017,"$207,729 ",,"$297,074 ","$7,000 ","$290,074 ",Annual,21019,1,East Palo Alto,332.4008476,5823.203857,-122.1540428,37.47052419
62122190,1101 Westminster Ave,6746.92,1,,"$78,400.00 ",0,1,0,Single Family Residence,2,62,19,0,184374,372.06,,5/25/2007,2017,"$438,600 ",,"$517,000 ",,"$517,000 ",Annual,21019,1,East Palo Alto,389.3306037,7547.397325,-122.154177,37.47004993
62122240,1148 Saratoga Ave,5785.91,1,,"$127,500.00 ",0,1,0,Single Family Residence,2,62,24,0,184370,330.55,,5/25/2007,2017,"$517,140 ",,"$644,640 ",,"$644,640 ",Annual,21019,1,East Palo Alto,328.9974832,5625.828007,-122.1542194,37.47102564
62122250,1152 Saratoga Ave,2878.45,,,"$24,905.00 ",1,1,1,Single Family Residence,2,62,25,0,184369,280.28,,5/25/2007,2017,"$5,227 ",,"$30,132 ","$7,000 ","$23,132 ",Annual,21019,1,East Palo Alto,285.685079,3113.690381,-122.1541712,37.4711217
62122260,1162 Saratoga Ave,5770.37,1,,"$150,000.00 ",0,1,0,Single Family Residence,2,62,26,0,184368,330.74,,5/25/2007,2017,"$500,000 ",,"$650,000 ",,"$650,000 ",Annual,21019,1,East Palo Alto,328.5518649,5599.51529,-122.1541214,37.4712169
62122270,1158 Saratoga Ave,2891.94,,,"$209,383.00 ",0,1,0,Single Family Residence,2,62,27,0,184367,281.14,,5/25/2007,2017,"$209,383 ",,"$418,766 ",,"$418,766 ",Annual,21019,1,East Palo Alto,281.7833126,2886.911141,-122.1540768,37.4713109
62122280,1166 Saratoga Ave,5659.5,1,,"$85,264.00 ",0,1,0,Single Family Residence,2,62,28,0,184366,329.27,,5/25/2007,2017,"$189,075 ",,"$274,339 ",,"$274,339 ",Annual,21019,1,East Palo Alto,332.2182585,5812.607263,-122.1540266,37.4714058
62122290,1168 Saratoga Ave,5837.19,1,,"$31,202.00 ",1,1,1,Single Family Residence,2,62,29,0,184365,332.64,,5/25/2007,2017,"$35,112 ",,"$66,314 ",,"$66,314 ",Annual,21019,1,East Palo Alto,330.6829606,5723.541899,-122.1539624,37.47153242
62122300,1174 Saratoga Ave,5813.47,1,,"$36,689.00 ",1,1,1,Single Family Residence,2,62,30,0,184364,332.54,,5/25/2007,2017,"$8,932 ",,"$45,621 ",,"$45,621 ",Annual,21019,1,East Palo Alto,333.1042958,5863.981666,-122.1538982,37.47165969
62122310,1182 Saratoga Ave,5826.82,1,,"$124,889.00 ",0,1,0,Single Family Residence,2,62,31,0,184363,333.07,,5/25/2007,2017,"$124,889 ",,"$249,778 ",,"$249,778 ",Annual,21019,1,East Palo Alto,332.0013736,5800.04698,-122.153833,37.47178763
62122320,1188 Saratoga Ave,5840.18,1,,"$91,410.00 ",0,1,0,Single Family Residence,2,62,32,0,184362,333.61,,5/25/2007,2017,"$91,410 ",,"$182,820 ",,"$182,820 ",Annual,21019,1,East Palo Alto,331.0035621,5742.156697,-122.1537687,37.47191429
62122350,825 Bayshore Rd,8055.6,1,1,"$153,849.00 ",0,1,0,Single Family Residence,2,62,35,0,184372,378.34,,5/25/2007,2017,"$153,849 ",,"$307,698 ",,"$307,698 ",Annual,21019,1,East Palo Alto,383.3285052,8316.372571,-122.1544545,37.47045142
62122360,1145 Westminster Ave,5542.88,1,,"$133,463.00 ",0,1,0,Single Family Residence,2,62,36,0,184380,321.64,,5/25/2007,2017,"$133,463 ",,"$266,926 ",,"$266,926 ",Annual,21019,1,East Palo Alto,332.0019023,5800.091935,-122.1537854,37.47103154
62122370,939 Bayshore Rd,5463.25,,,"$77,271.00 ",0,1,0,Single Family Residence,2,62,37,0,184373,320.94,,5/25/2007,2017,"$110,389 ",,"$187,660 ","$7,000 ","$180,660 ",Annual,21019,1,East Palo Alto,330.5061109,5788.073725,-122.154384,37.47007202
62122410,946 Newbridge St,6211.7,1,,"$246,681.00 ",0,1,0,Single Family Residence,2,62,41,0,184388,336.41,,5/25/2007,2017,"$246,681 ",,"$493,362 ",,"$493,362 ",Annual,21019,1,East Palo Alto,350.1494734,6736.618704,-122.1531283,37.47210755
62122420,1121 Westminster Ave,13509.65,1,1,"$35,967.00 ",1,1,1,Single Family Residence,2,62,42,0,184375,547.27,,5/25/2007,2017,"$11,872 ",,"$47,839 ","$7,000 ","$40,839 ",Annual,21019,1,East Palo Alto,558.8497868,13624.87233,-122.1542057,37.47031914
62123020,958 Newbridge St,6591.46,1,,"$110,400.00 ",0,1,0,Single Family Residence,3,62,2,0,184360,353.22,,5/25/2007,2017,"$221,912 ",,"$332,312 ","$7,000 ","$325,312 ",Annual,21019,1,East Palo Alto,356.1974601,6971.856635,-122.1526008,37.47193821
62123030,964 Newbridge St,7846.51,1,1,"$100,674.00 ",0,1,0,Single Family Residence,3,62,3,0,184359,373.31,,5/25/2007,2017,"$100,674 ",,"$201,348 ",,"$201,348 ",Annual,21019,1,East Palo Alto,358.8375208,7130.260103,-122.1524131,37.47187764
62123050,1181 Jervis Ave,5947.23,1,,"$207,111.00 ",0,1,0,Single Family Residence,3,62,5,0,184358,336.8,,5/25/2007,2017,"$207,111 ",,"$414,222 ",,"$414,222 ",Annual,21019,1,East Palo Alto,332.0019023,5800.065395,-122.1524326,37.47163207
62123060,1165 Jervis Ave,5947.23,1,,"$111,218.00 ",0,1,0,Single Family Residence,3,62,6,0,184357,336.8,,5/25/2007,2017,"$151,259 ",,"$262,477 ",,"$262,477 ",Annual,21019,1,East Palo Alto,332.0000617,5799.983829,-122.1524972,37.47150476
62123070,1169 Jervis Ave,5947.23,1,,"$266,700.00 ",0,1,0,Single Family Residence,3,62,7,0,184356,336.8,,5/25/2007,2017,"$266,700 ",,"$533,400 ",,"$533,400 ",Annual,21019,1,East Palo Alto,332.0000617,5799.98383,-122.1525618,37.47137745
62123080,1157 Jervis Ave,5900.03,1,,"$22,833.00 ",1,1,1,Single Family Residence,3,62,8,0,184355,336,,5/25/2007,2017,"$9,453 ",,"$32,286 ","$7,000 ","$25,286 ",Annual,21019,1,East Palo Alto,332.0013736,5800.046979,-122.1526264,37.47125015
62123090,1151 Jervis Ave,5900.03,1,,"$137,632.00 ",0,1,0,Single Family Residence,3,62,9,0,184354,336,,5/25/2007,2017,"$137,632 ",,"$275,264 ",,"$275,264 ",Annual,21019,1,East Palo Alto,332.0013736,5800.046979,-122.152691,37.47112284
62123100,1145 Jervis Ave,5900.03,1,,"$59,606.00 ",0,1,0,Single Family Residence,3,62,10,0,184353,336,,5/25/2007,2017,"$59,963 ",,"$119,569 ","$7,000 ","$112,569 ",Annual,21019,1,East Palo Alto,332.0008447,5800.046683,-122.1527555,37.47099553
62123110,1133 Jervis Ave,2950.01,,,"$72,356.00 ",0,1,0,Single Family Residence,3,62,11,0,184352,286,,5/25/2007,2017,"$72,356 ",,"$144,712 ",,"$144,712 ",Annual,21019,1,East Palo Alto,282.2640015,2915.249804,-122.1528037,37.47089978
62123120,1129 Jervis Ave,8850.05,1,1,"$148,808.00 ",0,1,0,Single Family Residence,3,62,12,0,184351,386,,5/25/2007,2017,"$148,808 ",,"$297,616 ",,"$297,616 ",Annual,21019,1,East Palo Alto,381.7379986,8684.412313,-122.1528688,37.47077261
63032030,,10452.46,,,,,,,Highways & Streets,2,63,3,0,183873,409.38,,5/25/2007,2017,,,,,,Annual,21031,88,East Palo Alto,401.4713662,10056.18204,-122.1371734,37.47827562
62123130,1121 Jervis Ave,5900.03,1,,"$66,562.00 ",0,1,0,Single Family Residence,3,62,13,0,184350,336,,5/25/2007,2017,"$79,248 ",,"$145,810 ",,"$145,810 ",Annual,21019,1,East Palo Alto,331.9995328,5799.983533,-122.1529493,37.47061361
62123140,1117 Jervis Ave,9407.25,1,1,"$248,156.00 ",0,1,0,Single Family Residence,3,62,14,0,184349,414.91,,5/25/2007,2017,"$300,165 ",,"$548,321 ",,"$548,321 ",Annual,21019,1,East Palo Alto,414.3287039,9442.443845,-122.153064,37.4704485
62123150,1109 Jervis Ave,7097.9,1,,"$290,466.00 ",0,1,0,Single Family Residence,3,62,15,0,184348,386.03,,5/25/2007,2017,"$290,466 ",,"$580,932 ",,"$580,932 ",Annual,21019,1,East Palo Alto,387.0100875,7130.254532,-122.1530496,37.47019421
62123160,973 Bay Rd,3804.04,,,"$108,225.00 ",0,1,0,Single Family Residence,3,62,16,0,184347,325.99,,5/25/2007,2017,"$216,451 ",,"$324,676 ","$7,000 ","$317,676 ",Annual,21019,1,East Palo Alto,334.3197826,4234.453916,-122.153225,37.4701725
62123170,967 Bay Rd,7487.41,1,,"$264,609.00 ",0,1,0,Single Family Residence,3,62,17,0,184346,392.05,,5/25/2007,2017,"$264,609 ",,"$529,218 ","$7,000 ","$522,218 ",Annual,21019,1,East Palo Alto,391.2261324,7322.688886,-122.1534044,37.47014823
62123180,965 Bay Rd,4087.23,,,"$55,194.00 ",0,1,0,Single Family Residence,3,62,18,0,184345,331.22,,5/25/2007,2017,"$165,584 ",,"$220,778 ",,"$220,778 ",Annual,21019,1,East Palo Alto,330.2613665,3952.247303,-122.1535777,37.47012798
62123190,1100 Westminster Ave,8553.41,1,1,"$170,551.00 ",0,1,0,Single Family Residence,3,62,19,0,184344,412.94,,5/25/2007,2017,"$170,551 ",,"$341,102 ",,"$341,102 ",Annual,21019,1,East Palo Alto,387.7959273,7176.602752,-122.1537503,37.47010499
62123200,1114 Westminster Ave,6443,1,,"$168,624.00 ",0,1,0,Single Family Residence,3,62,20,0,184343,367.12,,5/25/2007,2017,"$113,502 ",,"$282,126 ","$7,000 ","$275,126 ",Annual,21019,1,East Palo Alto,354.5857927,5977.357375,-122.1535617,37.47035272
62123210,1126 Westminster Ave,6048.7,1,,"$170,769.00 ",0,1,0,Single Family Residence,3,62,21,0,184342,339.99,,5/25/2007,2017,"$170,769 ",,"$341,538 ",,"$341,538 ",Annual,21019,1,East Palo Alto,332.0000617,5799.98383,-122.153449,37.47047854
62123220,1132 Westminster Ave,5534.64,1,,"$103,768.00 ",0,1,0,Single Family Residence,3,62,22,0,184341,330.89,,5/25/2007,2017,"$103,768 ",,"$207,536 ","$7,000 ","$200,536 ",Annual,21019,1,East Palo Alto,332.0019023,5800.090568,-122.1533844,37.47060585
62123230,1138 Westminster Ave,8883.2,1,1,"$124,266.00 ",0,1,0,Single Family Residence,3,62,23,0,184340,386.89,,5/25/2007,2017,"$610,976 ",,"$735,242 ",,"$735,242 ",Annual,21019,1,East Palo Alto,382.2765733,8715.406199,-122.1533037,37.47076519
62123240,1148 Westminster Ave,2952.21,,,"$50,965.00 ",0,1,0,Single Family Residence,3,62,24,0,184339,286.18,,5/25/2007,2017,"$5,227 ",,"$56,192 ",,"$56,192 ",Annual,21019,1,East Palo Alto,281.7527364,2884.978596,-122.1532387,37.47089235
